code,name,category,department,price_php,price_band,colors,attributes,flag,page
SAF-002-01,YDS High Cut,Safety Shoes,Footwear,1250,standard,,"{""cut"": ""high cut""}",duplicate_code_identical,6
SAF-002-02,YDS Low Cut,Safety Shoes,Footwear,1180,standard,,"{""cut"": ""low cut""}",duplicate_code_identical,6
SAF-002-07,MG High Cut,Safety Shoes,Footwear,1330,standard,,"{""cut"": ""high cut""}",duplicate_code_identical,7
SAF-002-08,MG Low Cut,Safety Shoes,Footwear,1290,standard,,"{""cut"": ""low cut""}",duplicate_code_identical,7
SAF-002-36,"Safety BOY ""black""",Safety Shoes,Footwear,2180,mid-range,Black,{},duplicate_code_identical,7
SAF-002-37,"Safety BOY ""brown""",Safety Shoes,Footwear,2180,mid-range,Brown,{},duplicate_code_identical,7
WHI-001-07B,Steel Whistle,Whistles & Signaling Devices,PPE,80,budget,,"{""material"": ""Steel""}",duplicate_code_identical,23
WHI-001-01,Stainless Steel Metal Alloy Whistle,Whistles & Signaling Devices,PPE,180,budget,Silver; Black,"{""material"": ""Stainless""}",duplicate_code_identical,23
TRA-001-17A,120L Trash BIN,Trash Bins & Waste Containers,Janitorial,4510,mid-range,Black; Blue; Green; Yellow,"{""capacity_liters"": 120.0}",,17
TRA-001-17B,240L Trash BIN,Trash Bins & Waste Containers,Janitorial,6320,mid-range,Black; Yellow; Blue; Green,"{""capacity_liters"": 240.0}",,17
TRA-001-18-23L,Push Trash BIN 23L,Trash Bins & Waste Containers,Janitorial,1360,standard,,"{""capacity_liters"": 23.0}",,17
TRA-001-18-42L,Push Trash BIN 42L,Trash Bins & Waste Containers,Janitorial,1720,standard,,"{""capacity_liters"": 42.0}",,17
TRA-001-18-58L,Push Trash BIN 58L,Trash Bins & Waste Containers,Janitorial,1990,standard,,"{""capacity_liters"": 58.0}",,17
TRA-001-19-35L,Push Cubic Trash 35L,Trash Bins & Waste Containers,Janitorial,2170,mid-range,,"{""capacity_liters"": 35.0}",,17
TRA-001-19-45L,Push Cubic Trash 45L,Trash Bins & Waste Containers,Janitorial,2710,mid-range,,"{""capacity_liters"": 45.0}",,17
TRA-001-20-30L,Petal Trash BIN 30L,Trash Bins & Waste Containers,Janitorial,2170,mid-range,,"{""capacity_liters"": 30.0}",,17
TRA-001-20-45L,Petal Trash BIN 45L,Trash Bins & Waste Containers,Janitorial,2710,mid-range,,"{""capacity_liters"": 45.0}",,18
TRA-001-28,GPX-24,Trash Bins & Waste Containers,Janitorial,7250,mid-range,Black,{},,18
TRA-001-29,GPX-86,Trash Bins & Waste Containers,Janitorial,6320,mid-range,Silver,{},,18
TRA-001-34,Round Trash CAN,Trash Bins & Waste Containers,Janitorial,3250,mid-range,Black,{},,18
TRA-001-43-5L,Round Trash BIN 5L,Trash Bins & Waste Containers,Janitorial,1810,standard,,"{""capacity_liters"": 5.0}",,18
TRA-001-43-8L,Round Trash BIN 8L,Trash Bins & Waste Containers,Janitorial,2170,mid-range,,"{""capacity_liters"": 8.0}",,18
TRA-001-43-10L,Round Trash BIN 10L,Trash Bins & Waste Containers,Janitorial,2710,mid-range,,"{""capacity_liters"": 10.0}",,18
TRA-001-43-12L,Round Trash BIN 12L,Trash Bins & Waste Containers,Janitorial,3250,mid-range,,"{""capacity_liters"": 12.0}",,18
TRA-001-43-20L,Round Trash BIN 20L,Trash Bins & Waste Containers,Janitorial,3610,mid-range,,"{""capacity_liters"": 20.0}",,18
TRA-001-43-30L,Round Trash BIN 30L,Trash Bins & Waste Containers,Janitorial,5410,mid-range,,"{""capacity_liters"": 30.0}",,18
TRA-001-44-9L,Square Trash BIN 9L,Trash Bins & Waste Containers,Janitorial,2710,mid-range,,"{""capacity_liters"": 9.0}",,18
TRA-001-44-12L,Square Trash BIN 12L,Trash Bins & Waste Containers,Janitorial,3250,mid-range,,"{""capacity_liters"": 12.0}",,18
TRA-001-44-15L,Square Trash BIN 15L,Trash Bins & Waste Containers,Janitorial,3970,mid-range,,"{""capacity_liters"": 15.0}",,18
TRA-001-44-21L,Square Trash BIN 21L,Trash Bins & Waste Containers,Janitorial,4510,mid-range,,"{""capacity_liters"": 21.0}",,18
TRA-001-44-30L,Square Trash BIN 30L,Trash Bins & Waste Containers,Janitorial,5410,mid-range,,"{""capacity_liters"": 30.0}",,18
TRA-001-44-40L,Square Trash BIN 40L,Trash Bins & Waste Containers,Janitorial,6320,mid-range,,"{""capacity_liters"": 40.0}",,18
TRA-001-44-50L,Square Trash BIN 50L,Trash Bins & Waste Containers,Janitorial,6860,mid-range,,"{""capacity_liters"": 50.0}",,18
TRA-001-56-15L,Trashbin 15L,Trash Bins & Waste Containers,Janitorial,910,standard,Yellow,"{""capacity_liters"": 15.0}",,18
TRA-001-56-20L,Trashbin 20L,Trash Bins & Waste Containers,Janitorial,1090,standard,Yellow,"{""capacity_liters"": 20.0}",,18
TRA-001-56-30L,Trashbin 30L,Trash Bins & Waste Containers,Janitorial,1270,standard,Yellow,"{""capacity_liters"": 30.0}",,18
TRA-001-56-50L,Trashbin 50L,Trash Bins & Waste Containers,Janitorial,2170,mid-range,Yellow,"{""capacity_liters"": 50.0}",,18
TRA-001-56-80L,Trashbin 80L,Trash Bins & Waste Containers,Janitorial,2710,mid-range,Yellow,"{""capacity_liters"": 80.0}",,18
TRA-001-57-15L,Medical Trash BIN 15L,Trash Bins & Waste Containers,Janitorial,910,standard,,"{""capacity_liters"": 15.0}",,18
TRA-001-57-20L,Medical Trash BIN 20L,Trash Bins & Waste Containers,Janitorial,1090,standard,,"{""capacity_liters"": 20.0}",,18
TRA-001-57-30L,Medical Trash BIN 30L,Trash Bins & Waste Containers,Janitorial,1270,standard,,"{""capacity_liters"": 30.0}",,18
TRA-001-57-40L,Medical Trash BIN 40L,Trash Bins & Waste Containers,Janitorial,1630,standard,,"{""capacity_liters"": 40.0}",,18
TRA-001-57-50L,Medical Trash BIN 50L,Trash Bins & Waste Containers,Janitorial,2170,mid-range,,"{""capacity_liters"": 50.0}",,18
TRA-001-57-60L,Medical Trash BIN 60L,Trash Bins & Waste Containers,Janitorial,2530,mid-range,,"{""capacity_liters"": 60.0}",,18
TRA-001-64-140L,Green Trash BIN 140L,Trash Bins & Waste Containers,Janitorial,4170,mid-range,Green,"{""capacity_liters"": 140.0}",,18
TRA-001-64-360L,Green Trash BIN 360L,Trash Bins & Waste Containers,Janitorial,17140,premium,Green,"{""capacity_liters"": 360.0}",,18
TRA-001-64-660L,Green Trash BIN 660L,Trash Bins & Waste Containers,Janitorial,22540,premium,Green,"{""capacity_liters"": 660.0}",,18
TRA-001-64-1100L,Green Trash BIN 1100L,Trash Bins & Waste Containers,Janitorial,29760,premium,Green,"{""capacity_liters"": 1100.0}",,18
TRA-001-07501,168L Circular Garbage CAN,Trash Bins & Waste Containers,Janitorial,4170,mid-range,,"{""capacity_liters"": 168.0}",,17
TRA-001-07502,120L Circular Garbage CAN,Trash Bins & Waste Containers,Janitorial,4510,mid-range,,"{""capacity_liters"": 120.0}",,17
TRA-001-07503,80L Circular Garbage CAN,Trash Bins & Waste Containers,Janitorial,3970,mid-range,,"{""capacity_liters"": 80.0}",,17
TRA-001-07506,120L Circular Garbage CAN,Trash Bins & Waste Containers,Janitorial,5050,mid-range,,"{""capacity_liters"": 120.0}",,17
TRA-001-07507,80L Circular Garbage CAN,Trash Bins & Waste Containers,Janitorial,4510,mid-range,,"{""capacity_liters"": 80.0}",,17
TRA-001-07518,120L Circular Garbage CAN,Trash Bins & Waste Containers,Janitorial,7220,mid-range,,"{""capacity_liters"": 120.0}",,17
TRA-001-07302,120L Solid Garbage CAN,Trash Bins & Waste Containers,Janitorial,4510,mid-range,,"{""capacity_liters"": 120.0}",,17
TRA-001-07303,240L Solid Garbage CAN,Trash Bins & Waste Containers,Janitorial,6320,mid-range,,"{""capacity_liters"": 240.0}",,17
TRA-001-07335-R,20L Pedal Classification Trash BIN,Trash Bins & Waste Containers,Janitorial,1630,standard,Grey; Red,"{""capacity_liters"": 20.0}",,17
TRA-001-07335-G,20L Pedal Classification Trash BIN,Trash Bins & Waste Containers,Janitorial,1630,standard,Grey; Green,"{""capacity_liters"": 20.0}",,17
TRA-001-07335-B,20L Pedal Classification Trash BIN,Trash Bins & Waste Containers,Janitorial,1630,standard,Grey; Blue,"{""capacity_liters"": 20.0}",,17
TRA-001-07337-R,40L Pedal Classification Trash BIN,Trash Bins & Waste Containers,Janitorial,2710,mid-range,Grey; Red,"{""capacity_liters"": 40.0}",,17
TRA-001-07337-G,40L Pedal Classification Trash BIN,Trash Bins & Waste Containers,Janitorial,2710,mid-range,Grey; Green,"{""capacity_liters"": 40.0}",,17
TRA-001-07337-B,40L Pedal Classification Trash BIN,Trash Bins & Waste Containers,Janitorial,2710,mid-range,Grey; Blue,"{""capacity_liters"": 40.0}",,17
TRA-001-07338-R,60L Pedal Classification Trash BIN,Trash Bins & Waste Containers,Janitorial,3250,mid-range,Grey; Red,"{""capacity_liters"": 60.0}",,17
TRA-001-07338-G,60L Pedal Classification Trash BIN,Trash Bins & Waste Containers,Janitorial,3250,mid-range,Grey; Green,"{""capacity_liters"": 60.0}",,17
TRA-001-07338-B,60L Pedal Classification Trash BIN,Trash Bins & Waste Containers,Janitorial,3250,mid-range,Grey; Blue,"{""capacity_liters"": 60.0}",,17
TRA-001-07515,60L Circular Garbage CAN,Trash Bins & Waste Containers,Janitorial,2170,mid-range,,"{""capacity_liters"": 60.0}",,17
TRA-001-07516,100L Circular Garbage CAN,Trash Bins & Waste Containers,Janitorial,3250,mid-range,,"{""capacity_liters"": 100.0}",,17
TRA-001-07006,35L Large Trash BIN With Cover,Trash Bins & Waste Containers,Janitorial,1180,standard,,"{""capacity_liters"": 35.0}",,17
TRA-001-07008,24L Small Trash BIN With Cover,Trash Bins & Waste Containers,Janitorial,870,standard,,"{""capacity_liters"": 24.0}",,17
TRA-001-07215,55L Petal Trash BIN,Trash Bins & Waste Containers,Janitorial,2710,mid-range,Yellow; Blue; Green; Red,"{""capacity_liters"": 55.0}",,17
WHI-001-12,PEN Light,Whistles & Signaling Devices,PPE,100,budget,,{},,23
FLA-001-13,Headlight,Flashlights & Headlights,Equipment,280,budget,,{},duplicate_code_conflict,3
FLA-001-14,Flash Light,Flashlights & Headlights,Equipment,280,budget,Black; Blue; Gold; Red; Green,{},duplicate_code_identical,3
FLA-001-15,Flash LIGHT-511,Flashlights & Headlights,Equipment,170,budget,,{},duplicate_code_identical,3
WHI-001-01,Stainless Steel Metal Alloy Whistle,Whistles & Signaling Devices,PPE,180,budget,Silver; Black,"{""material"": ""Stainless""}",duplicate_code_identical,23
WHI-001-07A,Whistle Omaga,Whistles & Signaling Devices,PPE,50,budget,Black; Blue; Green; Yellow; Red,{},,23
WHI-001-07B,Steel Whistle,Whistles & Signaling Devices,PPE,80,budget,,"{""material"": ""Steel""}",duplicate_code_identical,23
WHI-001-08,Rescue Whistle,Whistles & Signaling Devices,PPE,50,budget,,{},,23
WHI-001-09,FOX 40 OLD,Whistles & Signaling Devices,PPE,90,budget,Black; Blue; Green; Red; Yellow,{},,23
WHI-001-10,FOX 40 Hand Held,Whistles & Signaling Devices,PPE,100,budget,Black; Blue; Yellow; Red,{},,23
WHI-001-11,FOX 40 Stainess,Whistles & Signaling Devices,PPE,100,budget,Blue; White; Yellow,{},,23
PPE-012-01-20,"PVC Cone 20""",Traffic Cones,Traffic & Site Safety,460,budget,,"{""material"": ""Pvc""}",,26
PPE-012-01-30,"PVC Cone 30""",Traffic Cones,Traffic & Site Safety,640,standard,,"{""material"": ""Pvc""}",,26
PPE-012-01-42,"PVC Cone 42""",Traffic Cones,Traffic & Site Safety,1370,standard,,"{""material"": ""Pvc""}",,26
PPE-012-02-20,PVC Cone,Traffic Cones,Traffic & Site Safety,460,budget,Maroon,"{""material"": ""Pvc""}",,26
PPE-012-02-30,PVC Cone,Traffic Cones,Traffic & Site Safety,640,standard,Maroon,"{""material"": ""Pvc""}",,26
PPE-012-04-20,Rubber Cone 2.3KG,Traffic Cones,Traffic & Site Safety,460,budget,Orange Base,"{""weight"": ""2.3 kg"", ""material"": ""Rubber""}",,26
PPE-012-04-28,Rubber Cone 2.3KG,Traffic Cones,Traffic & Site Safety,830,standard,Orange Base,"{""weight"": ""2.3 kg"", ""material"": ""Rubber""}",,26
PPE-012-04-36,Rubber Cone 2.3KG,Traffic Cones,Traffic & Site Safety,1190,standard,Orange Base,"{""weight"": ""2.3 kg"", ""material"": ""Rubber""}",,26
PPE-012-05-20,Rubber Cone 2.3KG,Traffic Cones,Traffic & Site Safety,460,budget,Black Base,"{""weight"": ""2.3 kg"", ""material"": ""Rubber""}",,26
PPE-012-05-28,Rubber Cone 2.3KG,Traffic Cones,Traffic & Site Safety,830,standard,Black Base,"{""weight"": ""2.3 kg"", ""material"": ""Rubber""}",,26
PPE-012-05-36,Rubber Cone 2.3KG,Traffic Cones,Traffic & Site Safety,1190,standard,Black Base,"{""weight"": ""2.3 kg"", ""material"": ""Rubber""}",,26
PPE-012-06-20,Rubber Cone,Traffic Cones,Traffic & Site Safety,520,standard,Green Black Base,"{""material"": ""Rubber""}",,26
PPE-012-06-28,Rubber Cone,Traffic Cones,Traffic & Site Safety,880,standard,Green Black Base,"{""material"": ""Rubber""}",,26
PPE-012-06-36,Rubber Cone,Traffic Cones,Traffic & Site Safety,1260,standard,Green Black Base,"{""material"": ""Rubber""}",,26
PPE-012-11-14,"Collapsible Cone 14""",Traffic Cones,Traffic & Site Safety,340,budget,,{},,26
PPE-012-11-16,"Collapsible Cone 16""",Traffic Cones,Traffic & Site Safety,410,budget,,{},,26
PPE-012-11-24,"Collapsible Cone 24""",Traffic Cones,Traffic & Site Safety,700,standard,,{},,26
PPE-012-11-32,"Collapsible Cone 32""",Traffic Cones,Traffic & Site Safety,870,standard,,{},,26
PPE-012-44-80,Foldable Post 80CM,Traffic Cones,Traffic & Site Safety,650,standard,,{},,26
PPE-012-44-105,Foldable Post 105CM,Traffic Cones,Traffic & Site Safety,840,standard,,{},,26
PPE-012-45,Traffic Post,Traffic Cones,Traffic & Site Safety,1610,standard,,{},,26
PPE-012-13A,Expandable Barrier,Traffic Cones,Traffic & Site Safety,18520,premium,,{},,26
PPE-012-13B,Expandable Barrier ORD,Traffic Cones,Traffic & Site Safety,3550,mid-range,Yellow; Red,{},,26
PPE-012-54,Traffic Barrier BRB-2,Traffic Cones,Traffic & Site Safety,5640,mid-range,,{},,26
PPE-012-55,Traffic Barrier BRB-3,Traffic Cones,Traffic & Site Safety,5960,mid-range,,{},,26
PPE-014-01A,Plastic Chain 6MM,"Barriers, Chains & Warning Tape",Traffic & Site Safety,910,standard,,"{""material"": ""Plastic""}",,25
PPE-014-01B,Plastic Chain 8MM,"Barriers, Chains & Warning Tape",Traffic & Site Safety,1450,standard,,"{""material"": ""Plastic""}",,25
PPE-014-01C,Plastic Chain 10MM,"Barriers, Chains & Warning Tape",Traffic & Site Safety,2710,mid-range,,"{""material"": ""Plastic""}",,25
PPE-014-02,Steel Chain 25M,"Barriers, Chains & Warning Tape",Traffic & Site Safety,1580,standard,,"{""material"": ""Steel""}",,25
PPE-014-03A,Caution Tape (300M*5C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,340,budget,,{},,25
PPE-014-03B,Caution Tape (1000FT*10C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,820,standard,,{},,25
PPE-014-03C,Caution Tape (500M*5C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,820,standard,,{},,25
PPE-014-03D,Caution Tape (500M*10C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,1540,standard,,{},,25
PPE-014-03E,Caution Tape (1000M*5C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,1540,standard,,{},,25
PPE-014-03F,Caution Tape (1000M*10C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,2180,mid-range,,{},,25
PPE-014-04A,Danger Tape (300M*5C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,340,budget,,{},,25
PPE-014-04B,Danger Tape (1000FT*10C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,820,standard,,{},,25
PPE-014-04C,Danger Tape (500M*5C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,820,standard,,{},,25
PPE-014-04D,Danger Tape (500M*10C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,1540,standard,,{},,25
PPE-014-04E,Danger Tape (1000M*5C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,1540,standard,,{},,25
PPE-014-04F,Danger Tape (1000M*10C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,2180,mid-range,,{},,25
PPE-014-05A,Police Line DO NOT Cross (300M*5C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,340,budget,,{},,25
PPE-014-05B,Police Line DO NOT Cross (1000FT*10C),"Barriers, Chains & Warning Tape",Traffic & Site Safety,820,standard,,{},,25
PPE-014-06A,Warning Tape,"Barriers, Chains & Warning Tape",Traffic & Site Safety,340,budget,Red; White,{},,25
PPE-014-06B,Warning Tape,"Barriers, Chains & Warning Tape",Traffic & Site Safety,820,standard,Red; White,{},,25
PPE-014-07A,Warning Tape,"Barriers, Chains & Warning Tape",Traffic & Site Safety,340,budget,Black; Yellow,{},,25
PPE-014-07B,Warning Tape,"Barriers, Chains & Warning Tape",Traffic & Site Safety,820,standard,Black; Yellow,{},,25
PPE-014-08A,Aluminum Foil Warning Tape,"Barriers, Chains & Warning Tape",Traffic & Site Safety,3630,mid-range,Blue,"{""material"": ""Aluminum""}",,25
PPE-014-08B,Aluminum Foil Warning Tape,"Barriers, Chains & Warning Tape",Traffic & Site Safety,3630,mid-range,Red,"{""material"": ""Aluminum""}",,25
PPE-014-38A,Exit Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Clear,{},,25
PPE-014-38B,Exit Right Side Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Clear,{},,25
PPE-014-38C,Exit Left Side Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Clear,{},,25
PPE-014-38D,Fire Exit Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Clear,{},,25
PPE-014-38E,Fire Exit Right Side Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Clear,{},,26
PPE-014-38F,Fire Exit Left Side Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Clear,{},,26
PPE-014-38G,Toilet Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Clear,{},,26
PPE-014-38H,NO Smoking Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Clear,{},,26
PPE-014-38I,Exit Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Black Base,{},,26
PPE-014-38J,Exit Left Side Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Black Base,{},,26
PPE-014-38K,Fire Exit Left Side Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Black Base,{},,26
PPE-014-38L,Toilet Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Black Base,{},,26
PPE-014-38M,Exit Arrow Down Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Black Base,{},,26
PPE-014-38N,Exit Fiber,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Green,{},,26
PPE-014-38O,Exit Fiber Left Side Signage,"Barriers, Chains & Warning Tape",Traffic & Site Safety,830,standard,Green,{},,26
RAI-001-MGSERIES-PJ,Pants AND Jacket,Rainwear,PPE,440,budget,,{},,21
RAI-001-MGSERIES-PP,Poncho Plain,Rainwear,PPE,370,budget,,{},,21
RAI-001-MGSERIES-PR,Poncho With Reflector,Rainwear,PPE,380,budget,Neon Green; Orange; Yellow; Pink; Black; Blue,{},,21
RAI-001-27,Poncho Plain,Rainwear,PPE,550,standard,,{},,21
RAI-001-28,Pants AND Jacket 912,Rainwear,PPE,550,standard,,{},,21
RAI-001-31,Pants AND Jacket PVC Japan Quality,Rainwear,PPE,730,standard,,"{""material"": ""Pvc""}",,21
RAI-001-37,2001 ONE Piece Long Raincoat Size: Medium XL,Rainwear,PPE,2740,mid-range,Light Brown; Dark Brown; Red,{},,21
ORD-001-17,Forklift HC,Assorted Safety Footwear,Footwear,460,budget,,"{""cut"": ""high cut""}",,6
ORD-001-33B,Rockgolden Safety Shoes,Assorted Safety Footwear,Footwear,460,budget,,{},,6
ORD-001-33A,Super Gwapo Orange,Assorted Safety Footwear,Footwear,460,budget,Orange,{},,6
LCS-002-23,Jack Baggio (size 35-38),Low Cut Safety Shoes,Footwear,2740,mid-range,,"{""size_range"": ""35-38""}",,6
LCS-002-26,MG Sports (size 39-45),Low Cut Safety Shoes,Footwear,1370,standard,,"{""size_range"": ""39-45""}",,6
LCS-001-04,Yellow Low Cut,Low Cut Safety Shoes,Footwear,1000,standard,Yellow,"{""cut"": ""low cut""}",,6
LCS-001-06,097 Low Cut,Low Cut Safety Shoes,Footwear,1000,standard,,"{""cut"": ""low cut""}",,6
LCS-001-20,Omaga Grey Low Cut,Low Cut Safety Shoes,Footwear,1000,standard,Grey,"{""cut"": ""low cut""}",,6
LCS-001-38,Safety BOY Sports,Low Cut Safety Shoes,Footwear,1180,standard,Black,{},,6
PLT-001-01,Portalet,Portable Toilets,Equipment,120820,capital equipment,,{},,3
PLT-001-02,"Portablet (1 Pack, 50 Pcs)",Portable Toilets,Equipment,9020,mid-range,,"{""pack_quantity"": ""1 pack, 50 pcs""}",,3
